poiid,name,feature,sightlevel,distance,com_count,com_score,heat_score
38452662,国立剧专史料江安陈列馆,3,1,1,0,0.0,0.0
98276789,大江东去,3,1,1,0,0.0,0.0
51923716,正觉寺,8,1,1,0,0.0,0.0
51775637,篝火广场,18,1,1,0,0.0,0.0
134015223,梵高再现 沉浸式光影大展,34,1,1,1,4.3,0.0
18487026,沫若文化广场,18,1,1,2,4.5,0.0
56805080,煨桑炉,3,1,1,1,5.0,0.0
82753,初殿,8,1,1,2,4.2,0.0
22866112,田坝会馆,3,1,1,1,4.6,0.0
24649843,贡噶寺,8,1,1,1,4.5,0.0
32906646,佛光广场,18,1,1,1,4.8,0.0
93555,辛亥革命首义荣县军政府旧址,8,1,1,0,0.0,0.0
18022929,峨眉山秀湖体育公园,66,1,1,1,4.5,0.0
22866152,倒流河旅游区,20,1,1,1,4.5,0.0
24648872,笔点丹池,20,1,1,1,3.0,0.0
38457935,毛泽东主席视察气矿纪念馆,3,1,1,0,0.0,0.0
38976078,谢家河公园,28,1,1,2,4.5,0.0
39528952,甘孜非遗博物馆,65,1,1,0,0.0,0.0
51567263,玩具乐园,6,1,1,0,0.0,0.0
51757525,一曼公园,28,1,1,1,4.0,0.0
56807614,包座战役遗址,3,1,1,0,0.0,0.0
69560413,协兴生态文化影视城,3,1,1,0,0.0,0.0
83399007,三台三元油菜花景点,3,1,1,0,0.0,0.0
22865189,濑溪河,20,1,1,1,3.0,0.0
39276546,金科·廊桥水乡二组团,18,1,1,1,4.2,0.0
124907667,潼南蔬菜公园,28,1,1,0,0.0,0.0
118730361,水韵乡间生态园,3,1,1,0,0.0,0.0
29906990,天子-摇金生态农业园,3,1,1,1,4.5,0.0
56809930,石篆山石刻,8,1,1,0,0.0,0.0
58258437,碚城游乐园,6,1,1,0,0.0,0.0
133563278,樱花橘乡,54,1,1,0,0.0,0.0
103289097,梦幻星空&汉服艺术馆（春熙路旗舰店）,34,1,1,0,0.0,0.0
51867553,白山崖墓群,8,1,1,0,0.0,0.0
51867221,慈圣庵,8,1,1,0,0.0,0.0
51871025,三九广场,18,1,1,1,4.8,0.0
58279226,永寿寺,3,1,1,1,4.0,0.0
51866677,四望关,8,1,1,1,4.0,0.0
51897773,峨眉山龙门洞,20,1,1,0,0.0,0.0
82876,旧州塔,8,1,1,2,3.9,0.0
13703337,日斯满巴碉房,8,1,1,1,4.0,0.0
18658624,夺登寺,8,1,1,0,0.0,0.0
22866153,杨桥湖旅游度假风景区,20,1,1,0,0.0,0.0
24649821,格西乡藏民居博物馆,25,1,1,0,0.0,0.0
38400622,松潘历史文化展览馆,65,1,1,0,0.0,0.0
51575790,七星湖国际生态园,28,1,1,0,0.0,0.0
51831747,观德结,8,1,1,0,0.0,0.0
38493188,峨眉山植物园,54,1,1,0,0.0,0.0
51679126,仰天楼,8,1,1,0,0.0,0.0
69278140,八尔滩水库,20,1,1,0,0.0,0.0
69531990,万花谷景区,3,1,1,0,0.0,0.0
83582895,九个海子山,20,1,1,1,4.0,0.0
69556559,暴风港,3,1,1,0,0.0,0.0
15063601,金堂湖景区,20,1,1,1,4.0,0.0
79437656,重庆友军辣椒博物馆,25,1,1,1,3.5,0.0
80448,石象湖,20,4,1,4,4.1,0.0
131896571,薰衣草庄园,3,1,1,0,0.0,0.0
31668553,南站公园,28,1,1,2,4.6,0.0
131209056,青绕神山,20,1,1,0,0.0,0.0
71565357,长海,20,1,1,1,5.0,0.0
51758036,圆通禅寺,8,1,1,0,0.0,0.0
51867223,峨眉观音湖,8,1,1,0,0.0,0.0
56809152,虾拉沱村,3,1,1,0,0.0,0.0
79042587,镖局展览馆,34,1,1,1,4.0,0.0
51679827,大灯寺,8,1,1,0,0.0,0.0
51925186,北山公园,28,1,1,0,0.0,0.0
91351,五龙庙,3,1,1,1,4.0,0.0
18134063,象池夜月,30,1,1,1,4.5,0.0
32781333,灵秀苑大剧场,31,1,1,1,5.0,0.0
38416470,乐山市图书馆,34,1,1,1,4.7,0.0
50612442,严道城址,8,1,1,0,0.0,0.0
85078,“名山起点”牌坊,3,1,1,1,4.0,0.0
18126938,罗汉坡,20,1,1,1,4.0,0.0
28419130,龙腾花舞风景区,3,1,1,0,0.0,0.0
51918730,大曲口文化广场,18,1,1,1,4.0,0.0
98276782,敬侯祠,3,1,1,1,5.0,0.0
112647886,美丽熙街步行街,9,1,1,0,0.0,0.0
59736592,潼南采桑节,3,1,1,0,0.0,0.0
69145622,地藏殿,3,1,1,0,0.0,0.0
51963859,陶行知先生纪念馆,3,1,1,0,0.0,0.0
112649676,淮远古镇,15,1,1,0,0.0,0.0
15063487,净果寺,8,1,1,1,4.2,0.0
52016027,西南大学橘园园区文化广场,18,1,1,1,3.5,0.0
52070808,蔬菜博览园,54,1,1,0,0.0,0.0
112651560,重庆梨博园,3,1,1,0,0.0,0.0
80075626,神秘拉萨,34,1,2,0,0.0,0.0
106542127,澄江镇,9,1,1,0,0.0,0.0
90499172,安居黄家坝湿地公园,20,1,1,0,0.0,0.0
112648022,凤凰湖公园,20,1,1,0,0.0,0.0
38368439,重庆市永川区图书馆,3,1,1,0,0.0,0.0
56806366,竹海迷宫,39,1,1,0,0.0,0.0
112653920,原乡中央公园,28,1,1,0,0.0,0.0
15048722,香炉峰,20,1,1,1,4.3,0.0
31687749,虎溪公社,3,1,1,0,0.0,0.0
52071526,三担湖公园,28,1,1,1,5.0,0.0
79438819,晏阳初纪念馆,25,1,1,0,0.0,0.0
112654914,荣昌三矿井,9,1,1,0,0.0,0.0
130885686,朱德旧居,3,1,1,0,0.0,0.0
130842839,名城印象·立体式民俗演艺,49,1,1,0,0.0,0.0
79795927,Memory私人影咖,3,1,1,0,0.0,0.0
51773889,五指山广场,18,1,1,1,5.0,0.0
79849217,泸州市图书馆,34,1,1,0,0.0,0.0
33013850,峨眉山灵山鲜阁野生菌采摘园,3,1,1,1,4.3,0.0
82976743,九老仙府,18,1,1,0,0.0,0.0
71517410,锅底凼,20,1,1,0,0.0,0.0
98276807,濠上大桥,3,1,1,0,0.0,0.0
18658692,白水池,20,1,1,1,3.5,0.0
51764631,德肋撒堂,61,1,1,0,0.0,0.0
18584223,翡翠泉,20,1,1,1,4.3,0.0
20940785,萝峰晴云,20,1,1,1,4.2,0.0
25466911,华诚艺术馆,34,1,1,1,4.8,0.0
39481400,高坪区图书馆,34,1,1,1,5.0,0.0
50612180,桑海井,8,1,1,0,0.0,0.0
51567545,南山公园,28,1,1,0,0.0,0.0
51669790,江阳公园广场,18,1,1,0,0.0,0.0
51669793,木崖公园,28,1,1,1,4.5,0.0
